datetimestamplocal,moduleserialnumber,assaynumber,sampletypename,testid,correctedcount,reagentmasterlotnumber,controllotnumber,SID
12/18/2024 1:59:00 PM,AI30690,117,Control,50941,18907,65615FZ00,27114UN24,76664e46bbc2c151e3d34709243ceaf5
12/18/2024 1:59:18 PM,AI30690,117,Control,50942,2711235,65615FZ00,27114UN24,a3854f32139665962f9c44fe5e35bd9d
12/18/2024 2:21:30 PM,AI30690,117,Control,51152,180533,65615FZ00,27114UN24,b02055d8d919795f42b9f6e374763145
12/19/2024 3:06:50 PM,AI30690,117,Control,54406,16928,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/19/2024 3:08:02 PM,AI30690,117,Control,54407,169206,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/19/2024 3:08:20 PM,AI30690,117,Control,54408,2638364,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/20/2024 12:57:52 PM,AI30690,117,Control,57656,17655,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/20/2024 12:58:28 PM,AI30690,117,Control,57657,169020,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/20/2024 12:58:46 PM,AI30690,117,Control,57658,2710241,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/21/2024 3:27:36 PM,AI30690,117,Control,60326,18498,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/21/2024 3:27:54 PM,AI30690,117,Control,60327,175495,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/21/2024 3:28:12 PM,AI30690,117,Control,60328,2733107,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/22/2024 3:04:50 PM,AI30690,117,Control,62583,17876,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/22/2024 3:09:02 PM,AI30690,117,Control,62584,176899,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/22/2024 3:09:56 PM,AI30690,117,Control,62585,2669014,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/22/2024 4:42:16 PM,AI30690,117,Control,62792,19059,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/22/2024 4:42:34 PM,AI30690,117,Control,62793,167651,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/22/2024 4:42:52 PM,AI30690,117,Control,62794,2709007,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/23/2024 2:30:50 PM,AI30690,117,Control,65516,17540,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/23/2024 2:31:08 PM,AI30690,117,Control,65517,182664,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/23/2024 2:31:26 PM,AI30690,117,Control,65518,2696822,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/23/2024 3:01:26 PM,AI30690,117,Control,65555,17851,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/23/2024 3:01:44 PM,AI30690,117,Control,65556,165165,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/23/2024 3:02:02 PM,AI30690,117,Control,65557,2715029,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/24/2024 1:20:21 PM,AI30690,117,Control,68662,18362,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/24/2024 1:20:39 PM,AI30690,117,Control,68663,166794,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/24/2024 1:20:57 PM,AI30690,117,Control,68664,2633390,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/25/2024 9:25:21 AM,AI30690,117,Control,70422,175979,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/25/2024 12:07:35 PM,AI30690,117,Control,70701,18019,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/25/2024 12:11:47 PM,AI30690,117,Control,70702,180283,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/26/2024 1:49:41 PM,AI30690,117,Control,73416,18359,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/26/2024 1:50:17 PM,AI30690,117,Control,73417,2846735,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/26/2024 2:44:35 PM,AI30690,117,Control,73501,164484,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/27/2024 12:59:45 PM,AI30690,117,Control,76892,,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/27/2024 1:29:41 PM,AI30690,117,Control,76893,173216,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/27/2024 1:29:59 PM,AI30690,117,Control,76894,2728013,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/27/2024 3:04:53 PM,AI30690,117,Control,76942,19309,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/28/2024 1:12:04 PM,AI30690,117,Control,79911,18351,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/28/2024 1:12:22 PM,AI30690,117,Control,79912,17875,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/28/2024 1:12:40 PM,AI30690,117,Control,79913,166662,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/28/2024 1:12:58 PM,AI30690,117,Control,79914,166528,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/29/2024 3:15:53 PM,AI30690,117,Control,80908,18678,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/29/2024 3:16:11 PM,AI30690,117,Control,80909,17995,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/29/2024 3:16:47 PM,AI30690,117,Control,80910,175186,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/29/2024 3:17:23 PM,AI30690,117,Control,80911,163536,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/29/2024 3:17:41 PM,AI30690,117,Control,80912,2615076,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/29/2024 3:17:59 PM,AI30690,117,Control,80913,2614908,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/30/2024 1:34:23 PM,AI30690,117,Control,83942,17784,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/30/2024 1:34:59 PM,AI30690,117,Control,83943,163449,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/30/2024 1:35:35 PM,AI30690,117,Control,83944,2593163,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
12/31/2024 3:11:39 PM,AI30690,117,Control,87454,17176,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
12/31/2024 3:12:33 PM,AI30690,117,Control,87455,167510,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
12/31/2024 3:13:45 PM,AI30690,117,Control,87456,2607306,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/01/2025 1:07:26 PM,AI30690,117,Control,90143,17912,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/01/2025 1:07:44 PM,AI30690,117,Control,90144,166867,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/01/2025 1:08:02 PM,AI30690,117,Control,90145,2757271,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/02/2025 1:52:58 PM,AI30690,117,Control,94034,17502,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/02/2025 1:53:16 PM,AI30690,117,Control,94035,17481,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/02/2025 1:53:34 PM,AI30690,117,Control,94036,174376,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/02/2025 1:54:46 PM,AI30690,117,Control,94037,169617,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/02/2025 1:55:04 PM,AI30690,117,Control,94038,2653997,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/02/2025 1:55:22 PM,AI30690,117,Control,94039,2710010,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/03/2025 12:39:36 PM,AI30690,117,Control,96390,17978,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/03/2025 12:40:12 PM,AI30690,117,Control,96391,17868,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/03/2025 12:40:30 PM,AI30690,117,Control,96392,167763,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/03/2025 12:40:48 PM,AI30690,117,Control,96393,164923,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/03/2025 12:41:06 PM,AI30690,117,Control,96394,2667231,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/03/2025 12:41:24 PM,AI30690,117,Control,96395,2677688,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/04/2025 11:32:08 AM,AI30690,117,Control,99364,18325,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/04/2025 11:33:02 AM,AI30690,117,Control,99365,177166,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/04/2025 11:33:20 AM,AI30690,117,Control,99366,2672103,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/05/2025 11:20:09 AM,AI30690,117,Control,101618,18410,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/05/2025 11:21:03 AM,AI30690,117,Control,101619,166094,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/05/2025 11:21:21 AM,AI30690,117,Control,101620,2624337,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/06/2025 1:03:16 PM,AI30690,117,Control,105040,,,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/06/2025 1:03:16 PM,AI30690,117,Control,105041,,,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/06/2025 1:03:16 PM,AI30690,117,Control,105042,,,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/06/2025 2:20:17 PM,AI30690,117,Control,105046,,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/06/2025 2:20:17 PM,AI30690,117,Control,105168,,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/06/2025 2:49:14 PM,AI30690,117,Control,105044,2696923,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/06/2025 2:49:50 PM,AI30690,117,Control,105047,167835,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/06/2025 2:50:44 PM,AI30690,117,Control,105169,163061,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/06/2025 2:51:02 PM,AI30690,117,Control,105170,2590787,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/06/2025 3:39:02 PM,AI30690,117,Control,105246,91062,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/06/2025 3:39:20 PM,AI30690,117,Control,105247,91948,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/06/2025 3:48:02 PM,AI30690,117,Control,105249,96890,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/06/2025 3:48:20 PM,AI30690,117,Control,105250,102609,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/06/2025 5:21:02 PM,AI30690,117,Control,105705,18675,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/06/2025 5:21:20 PM,AI30690,117,Control,105706,17175,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/06/2025 5:21:38 PM,AI30690,117,Control,105707,168687,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/06/2025 5:21:56 PM,AI30690,117,Control,105708,156887,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/06/2025 5:22:14 PM,AI30690,117,Control,105709,2645443,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/06/2025 5:22:32 PM,AI30690,117,Control,105710,2510634,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/07/2025 12:45:20 PM,AI30690,117,Control,107700,17754,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/07/2025 12:46:14 PM,AI30690,117,Control,107701,16364,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/07/2025 12:46:32 PM,AI30690,117,Control,107702,173656,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/07/2025 12:46:50 PM,AI30690,117,Control,107703,154285,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/07/2025 12:47:08 PM,AI30690,117,Control,107704,2683971,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/07/2025 12:47:26 PM,AI30690,117,Control,107705,2508355,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/08/2025 1:15:41 PM,AI30690,117,Control,112098,18355,65615FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/08/2025 1:15:59 PM,AI30690,117,Control,112099,16418,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/08/2025 1:16:17 PM,AI30690,117,Control,112100,154852,65615FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/08/2025 1:17:29 PM,AI30690,117,Control,112101,157159,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/08/2025 1:17:47 PM,AI30690,117,Control,112102,2658104,65615FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/08/2025 1:18:05 PM,AI30690,117,Control,112103,2468495,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/09/2025 1:24:57 PM,AI30690,117,Control,116467,16347,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/09/2025 1:25:15 PM,AI30690,117,Control,116468,159175,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/09/2025 1:25:51 PM,AI30690,117,Control,116469,2497376,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/10/2025 2:03:04 PM,AI30690,117,Control,119516,17549,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/10/2025 2:03:22 PM,AI30690,117,Control,119517,155055,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/10/2025 2:03:40 PM,AI30690,117,Control,119518,2483508,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/11/2025 12:49:04 PM,AI30690,117,Control,121772,17198,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/11/2025 12:49:22 PM,AI30690,117,Control,121773,168701,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/11/2025 12:49:40 PM,AI30690,117,Control,121774,2633955,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/12/2025 1:54:11 PM,AI30690,117,Control,123879,16907,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/12/2025 1:55:05 PM,AI30690,117,Control,123880,166771,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/12/2025 1:55:23 PM,AI30690,117,Control,123881,2531581,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/13/2025 3:38:44 PM,AI30690,117,Control,126846,18617,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/13/2025 3:39:56 PM,AI30690,117,Control,126847,164223,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/13/2025 5:02:44 PM,AI30690,117,Control,126983,2673578,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/14/2025 12:43:16 PM,AI30690,117,Control,129213,18245,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/14/2025 12:44:28 PM,AI30690,117,Control,129214,173624,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/14/2025 12:44:46 PM,AI30690,117,Control,129215,2678800,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/15/2025 1:43:23 PM,AI30690,117,Control,132124,18778,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/15/2025 1:43:40 PM,AI30690,117,Control,132125,178830,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/15/2025 1:44:35 PM,AI30690,117,Control,132126,2672388,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/16/2025 12:49:50 PM,AI30690,117,Control,135397,17715,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/16/2025 12:50:08 PM,AI30690,117,Control,135398,153944,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/16/2025 12:50:26 PM,AI30690,117,Control,135399,2573779,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/17/2025 12:32:19 PM,AI30690,117,Control,137443,18143,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/17/2025 12:33:49 PM,AI30690,117,Control,137444,164694,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/17/2025 12:34:07 PM,AI30690,117,Control,137445,2555261,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/18/2025 11:24:56 AM,AI30690,117,Control,139956,17872,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/18/2025 11:25:14 AM,AI30690,117,Control,139957,166899,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/18/2025 11:25:32 AM,AI30690,117,Control,139958,2610414,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/19/2025 11:32:42 AM,AI30690,117,Control,142105,17960,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/19/2025 11:33:00 AM,AI30690,117,Control,142106,167724,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/19/2025 11:33:18 AM,AI30690,117,Control,142107,2510541,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/20/2025 11:54:17 AM,AI30690,117,Control,144817,18464,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/20/2025 11:54:35 AM,AI30690,117,Control,144818,166253,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/20/2025 11:55:11 AM,AI30690,117,Control,144819,2693205,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/21/2025 11:41:55 AM,AI30690,117,Control,147605,,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/21/2025 11:41:55 AM,AI30690,117,Control,147606,,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/21/2025 11:43:25 AM,AI30690,117,Control,147610,,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/21/2025 12:11:49 PM,AI30690,117,Control,147607,171682,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/21/2025 12:12:07 PM,AI30690,117,Control,147608,174501,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/21/2025 12:12:25 PM,AI30690,117,Control,147609,2602163,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/21/2025 2:27:19 PM,AI30690,117,Control,147705,16800,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/21/2025 2:27:37 PM,AI30690,117,Control,147706,17951,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/21/2025 2:27:55 PM,AI30690,117,Control,147707,2544764,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/21/2025 2:28:13 PM,AI30690,117,Control,147708,2519416,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/22/2025 12:18:05 PM,AI30690,117,Control,151289,17635,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/22/2025 12:22:35 PM,AI30690,117,Control,151290,164294,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/22/2025 12:22:53 PM,AI30690,117,Control,151291,2596202,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/23/2025 6:47:15 PM,AI30690,117,Control,154681,18166,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/23/2025 6:48:08 PM,AI30690,117,Control,154682,170452,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/23/2025 6:48:26 PM,AI30690,117,Control,154683,2619867,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/24/2025 11:51:59 AM,AI30690,117,Control,156087,18353,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/24/2025 11:52:35 AM,AI30690,117,Control,156088,170518,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/24/2025 11:53:11 AM,AI30690,117,Control,156089,2632064,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/25/2025 1:39:12 PM,AI30690,117,Control,159021,17009,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/25/2025 1:39:30 PM,AI30690,117,Control,159022,167148,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/25/2025 1:40:06 PM,AI30690,117,Control,159023,2567339,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/26/2025 12:31:12 PM,AI30690,117,Control,161030,18117,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/26/2025 12:31:30 PM,AI30690,117,Control,161031,172180,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/26/2025 12:31:48 PM,AI30690,117,Control,161032,2569528,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/27/2025 1:47:38 PM,AI30690,117,Control,163952,17011,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/27/2025 1:47:56 PM,AI30690,117,Control,163953,153671,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/27/2025 3:28:03 PM,AI30690,117,Control,164214,2517624,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/28/2025 2:48:40 PM,AI30690,117,Control,166938,17888,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/28/2025 2:49:15 PM,AI30690,117,Control,166939,156051,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/28/2025 2:54:04 PM,AI30690,117,Control,166940,2546061,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/29/2025 12:51:55 PM,AI30690,117,Control,169802,18040,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/29/2025 12:52:13 PM,AI30690,117,Control,169803,158291,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/29/2025 12:53:43 PM,AI30690,117,Control,169804,2684384,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/30/2025 2:30:36 PM,AI30690,117,Control,173616,18519,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/30/2025 2:30:54 PM,AI30690,117,Control,173617,179038,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/30/2025 2:32:06 PM,AI30690,117,Control,173618,2564667,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
01/31/2025 12:26:34 PM,AI30690,117,Control,176192,17431,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
01/31/2025 12:27:10 PM,AI30690,117,Control,176193,169736,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
01/31/2025 12:27:28 PM,AI30690,117,Control,176194,2559745,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/01/2025 1:05:58 PM,AI30690,117,Control,179107,17188,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/01/2025 1:06:16 PM,AI30690,117,Control,179108,162087,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/01/2025 1:06:34 PM,AI30690,117,Control,179109,2553423,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/02/2025 11:01:30 AM,AI30690,117,Control,181140,17133,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/02/2025 11:01:48 AM,AI30690,117,Control,181141,164470,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/02/2025 11:09:54 AM,AI30690,117,Control,181142,2602216,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/03/2025 1:28:36 PM,AI30690,117,Control,184509,17057,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/03/2025 1:30:42 PM,AI30690,117,Control,184510,176526,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/03/2025 1:31:00 PM,AI30690,117,Control,184511,2633223,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/04/2025 12:35:24 PM,AI30690,117,Control,187352,18258,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/04/2025 12:36:00 PM,AI30690,117,Control,187353,182326,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/04/2025 12:36:18 PM,AI30690,117,Control,187354,2740827,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/04/2025 2:00:49 PM,AI30690,117,Control,187636,168865,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/04/2025 2:01:07 PM,AI30690,117,Control,187637,2750394,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/04/2025 2:48:13 PM,AI30690,117,Control,187662,2612188,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/05/2025 1:31:56 PM,AI30690,117,Control,190691,19020,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/05/2025 1:32:14 PM,AI30690,117,Control,190692,179546,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/05/2025 1:32:32 PM,AI30690,117,Control,190693,2642605,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
02/06/2025 11:44:09 AM,AI30690,117,Control,194113,,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/06/2025 11:44:09 AM,AI30690,117,Control,194114,,66240FZ00,38949UN24,a0417edcdeb48039c4d6b017c190e732
02/06/2025 11:44:09 AM,AI30690,117,Control,194115,,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/06/2025 11:44:09 AM,AI30690,117,Control,194116,,66240FZ00,38949UN24,8e10d330a0455737cc1fc71ee192cea3
02/06/2025 11:44:09 AM,AI30690,117,Control,194117,,66240FZ00,38949UN24,6fa91ab2d40dde6ea426c0e4df47f6a8
